id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
597,tt0120338,Titanic,Titanic,1997-12-18,44.7555,7.9,27746,"[18, 10749]",en,200000000,2264162353,194,"Paramount Pictures, 20th Century Fox, Lightstorm Entertainment",James Cameron,"Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates, Frances Fisher"
128,tt0119698,Princess Mononoke,もののけ姫,1997-07-12,27.4159,8.32,9292,"[12, 14, 16]",ja,23500000,176506186,134,"Studio Ghibli, dentsu, Tokuma Shoten, Nippon Television Network Corporation",Hayao Miyazaki,"Yoji Matsuda, Yuriko Ishida, Yuko Tanaka, Kaoru Kobayashi, Masahiko Nishimura"
18,tt0119116,The Fifth Element,Le Cinquième Élément,1997-05-02,24.6346,7.592,12148,"[878, 28, 12]",fr,90000000,263920180,126,Gaumont,Luc Besson,"Bruce Willis, Milla Jovovich, Gary Oldman, Ian Holm, Chris Tucker"
637,tt0118799,Life Is Beautiful,La vita è bella,1997-12-20,22.8414,8.436,14245,"[35, 18]",it,20000000,230098753,116,"Mario e Vittorio Cecchi Gori - C.E.I.A.D., Melampo Cinematografica",Roberto Benigni,"Roberto Benigni, Nicoletta Braschi, Giorgio Cantarini, Giustino Durano, Sergio Bini Bustric"
489,tt0119217,Good Will Hunting,Good Will Hunting,1997-12-05,22.3187,8.167,14304,[18],en,10000000,225933435,127,"Lawrence Bender Productions, Be Gentlemen Limited Partnership, Miramax",Gus Van Sant,"Matt Damon, Robin Williams, Ben Affleck, Stellan Skarsgård, Minnie Driver"
607,tt0119654,Men in Black,Men in Black,1997-07-02,21.5126,7.229,15186,"[28, 12, 35, 878]",en,90000000,589390539,98,"Columbia Pictures, Amblin Entertainment, Parkes+MacDonald Production",Barry Sonnenfeld,"Tommy Lee Jones, Will Smith, Linda Fiorentino, Vincent D'Onofrio, Rip Torn"
11970,tt0119282,Hercules,Hercules,1997-06-13,19.1694,7.5,8104,"[16, 10751, 14, 12, 35, 10749]",en,85000000,252712101,93,Walt Disney Feature Animation,"Ron Clements, John Musker","Tate Donovan, Josh Keaton, Roger Bart, Danny DeVito, James Woods"
754,tt0119094,Face/Off,Face/Off,1997-06-27,17.0208,7.061,6112,"[28, 80, 878]",en,80000000,245700000,139,"WCG Entertainment Productions, Douglas/Reuther Productions, David Permut Productions",John Woo,"John Travolta, Nicolas Cage, Joan Allen, Alessandro Nivola, Gina Gershon"
9769,tt0119558,Lolita,Lolita,1997-09-27,16.5311,7.099,2034,[18],en,62000000,1100000,137,"Pathé, Lolita Productions",Adrian Lyne,"Jeremy Irons, Dominique Swain, Melanie Griffith, Frank Langella, Suzanne Shepherd"
1813,tt0118971,The Devil's Advocate,The Devil's Advocate,1997-10-17,15.9854,7.482,7036,"[27, 18, 9648]",en,57000000,153000000,144,"Monarchy Enterprises B.V., Regency Enterprises, Kopelson Entertainment, New Regency Pictures, Taurus Film, Warner Bros. Pictures",Taylor Hackford,"Keanu Reeves, Al Pacino, Charlize Theron, Jeffrey Jones, Judith Ivey"
686,tt0118884,Contact,Contact,1997-07-11,15.643,7.45,5186,"[18, 878, 9648]",en,90000000,171120329,150,"South Side Amusement Company, Warner Bros. Pictures",Robert Zemeckis,"Jodie Foster, Matthew McConaughey, James Woods, John Hurt, Tom Skerritt"
8078,tt0118583,Alien Resurrection,Alien Resurrection,1997-11-12,15.2709,6.2,5753,"[878, 27, 28]",en,70000000,162000000,109,"20th Century Fox, Brandywine Productions",Jean-Pierre Jeunet,"Sigourney Weaver, Winona Ryder, Dominique Pinon, Ron Perlman, Gary Dourdan"
2649,tt0119174,The Game,The Game,1997-09-12,15.1807,7.576,7574,"[18, 53, 9648]",en,50000000,109423648,129,"PolyGram Filmed Entertainment, Propaganda Films",David Fincher,"Michael Douglas, Sean Penn, Deborah Kara Unger, James Rebhorn, Peter Donat"
1701,tt0118880,Con Air,Con Air,1997-06-05,15.1079,6.784,4858,"[28, 53, 80]",en,75000000,224012234,116,"Touchstone Pictures, Jerry Bruckheimer Films",Simon West,"Nicolas Cage, John Cusack, John Malkovich, Ving Rhames, Mykelti Williamson"
